timestamp_s,src_ip,dst_ip,src_port,dst_port,protocol,queue_depth_bytes,tx_link_util_0_255,flow_hash,datetime_iso
252.919,10.0.105.12,224.0.0.1,0,0,OTHER,0,0,18b54e13,2026-04-11T17:05:13.936138
252.937,10.0.105.12,224.0.0.1,0,0,OTHER,0,0,18b54e13,2026-04-11T17:05:13.954300
253.558,10.0.100.1,224.0.0.1,0,0,OTHER,0,0,977782c3,2026-04-11T17:05:14.574989
253.589,10.0.100.1,224.0.0.1,0,0,OTHER,2,0,977782c3,2026-04-11T17:05:14.606191
253.674,10.0.107.15,224.0.0.1,0,0,OTHER,0,0,383717dc,2026-04-11T17:05:14.690841
253.691,10.0.107.15,224.0.0.1,0,0,OTHER,0,0,383717dc,2026-04-11T17:05:14.707271
253.808,10.0.107.16,224.0.0.1,0,0,OTHER,0,0,18879e6e,2026-04-11T17:05:14.824834
253.859,10.0.107.16,224.0.0.1,0,0,OTHER,1,0,18879e6e,2026-04-11T17:05:14.875758
253.893,10.0.106.13,224.0.0.1,0,0,OTHER,0,0,8ffedff3,2026-04-11T17:05:14.909925
253.917,10.0.106.13,224.0.0.1,0,0,OTHER,0,0,8ffedff3,2026-04-11T17:05:14.933670
254.056,10.0.100.2,224.0.0.1,0,0,OTHER,0,0,0b7abfe3,2026-04-11T17:05:15.075927
254.071,10.0.100.2,224.0.0.1,0,0,OTHER,0,0,0b7abfe3,2026-04-11T17:05:15.087619
254.195,10.0.105.11,224.0.0.1,0,0,OTHER,0,0,f92bb1e0,2026-04-11T17:05:15.211440
254.215,10.0.105.11,224.0.0.1,0,0,OTHER,0,0,f92bb1e0,2026-04-11T17:05:15.231776
254.367,10.0.101.3,224.0.0.1,0,0,OTHER,0,0,17099ba8,2026-04-11T17:05:15.383440
254.396,10.0.101.3,224.0.0.1,0,0,OTHER,0,0,17099ba8,2026-04-11T17:05:15.420504
254.65,10.0.102.6,224.0.0.1,0,0,OTHER,0,0,507baf03,2026-04-11T17:05:15.666695
255.055,10.0.104.10,224.0.0.1,0,0,OTHER,0,0,8c3d781d,2026-04-11T17:05:16.071721
255.094,10.0.101.4,224.0.0.1,0,0,OTHER,0,0,bde9398a,2026-04-11T17:05:16.113345
255.119,10.0.101.4,224.0.0.1,0,0,OTHER,0,0,bde9398a,2026-04-11T17:05:16.135956
255.144,10.0.104.10,224.0.0.1,0,0,OTHER,0,0,8c3d781d,2026-04-11T17:05:16.162767
255.825,10.0.104.9,224.0.0.1,0,0,OTHER,0,0,758eff81,2026-04-11T17:05:16.841726
255.867,10.0.104.9,224.0.0.1,0,0,OTHER,0,0,758eff81,2026-04-11T17:05:16.891269
256.166,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:17.185969
256.17,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:17.190582
256.6,10.0.103.8,224.0.0.1,0,0,OTHER,0,0,bf10ffa4,2026-04-11T17:05:17.617086
257.05,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:18.067943
257.084,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:18.103937
257.31,10.0.102.5,224.0.0.1,0,0,OTHER,0,0,ae001094,2026-04-11T17:05:18.327540
257.909,10.0.103.7,224.0.0.1,0,0,OTHER,0,0,048c1c86,2026-04-11T17:05:18.925694
257.919,10.0.105.12,224.0.0.1,0,0,OTHER,0,0,18b54e13,2026-04-11T17:05:18.935974
257.955,10.0.105.12,224.0.0.1,0,0,OTHER,0,0,18b54e13,2026-04-11T17:05:18.975423
258.499,10.0.100.1,224.0.0.1,0,0,OTHER,0,0,977782c3,2026-04-11T17:05:19.516919
258.503,10.0.100.1,224.0.0.1,0,0,OTHER,0,0,977782c3,2026-04-11T17:05:19.520179
258.691,10.0.107.15,224.0.0.1,0,0,OTHER,0,0,383717dc,2026-04-11T17:05:19.707477
258.703,10.0.107.15,224.0.0.1,0,0,OTHER,0,0,383717dc,2026-04-11T17:05:19.722594
258.811,10.0.107.16,224.0.0.1,0,0,OTHER,0,0,18879e6e,2026-04-11T17:05:19.831114
258.862,10.0.107.16,224.0.0.1,0,0,OTHER,0,0,18879e6e,2026-04-11T17:05:19.878254
258.932,10.0.106.13,224.0.0.1,0,0,OTHER,0,0,8ffedff3,2026-04-11T17:05:19.951154
258.945,10.0.106.13,224.0.0.1,0,0,OTHER,0,0,8ffedff3,2026-04-11T17:05:19.966691
259.088,10.0.100.2,224.0.0.1,0,0,OTHER,0,0,0b7abfe3,2026-04-11T17:05:20.109900
259.094,10.0.100.2,224.0.0.1,0,0,OTHER,0,0,0b7abfe3,2026-04-11T17:05:20.113361
259.237,10.0.105.11,224.0.0.1,0,0,OTHER,0,0,f92bb1e0,2026-04-11T17:05:20.257042
259.246,10.0.105.11,224.0.0.1,0,0,OTHER,0,0,f92bb1e0,2026-04-11T17:05:20.263125
259.394,10.0.101.3,224.0.0.1,0,0,OTHER,0,0,17099ba8,2026-04-11T17:05:20.411049
259.414,10.0.101.3,224.0.0.1,0,0,OTHER,0,0,17099ba8,2026-04-11T17:05:20.431170
259.633,10.0.102.6,224.0.0.1,0,0,OTHER,0,0,507baf03,2026-04-11T17:05:20.649516
260.038,10.0.104.10,224.0.0.1,0,0,OTHER,0,0,8c3d781d,2026-04-11T17:05:21.054739
260.059,10.0.104.10,224.0.0.1,0,0,OTHER,0,0,8c3d781d,2026-04-11T17:05:21.075894
260.075,10.0.101.4,224.0.0.1,0,0,OTHER,0,0,bde9398a,2026-04-11T17:05:21.091630
260.091,10.0.101.4,224.0.0.1,0,0,OTHER,0,0,bde9398a,2026-04-11T17:05:21.108857
260.857,10.0.104.9,224.0.0.1,0,0,OTHER,0,0,758eff81,2026-04-11T17:05:21.882459
260.898,10.0.104.9,224.0.0.1,0,0,OTHER,0,0,758eff81,2026-04-11T17:05:21.915311
261.149,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:22.165793
261.15,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:22.166480
261.616,10.0.103.8,224.0.0.1,0,0,OTHER,0,0,bf10ffa4,2026-04-11T17:05:22.632976
262.038,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:23.054650
262.067,10.0.106.14,224.0.0.1,0,0,OTHER,0,0,dc20a481,2026-04-11T17:05:23.083619
262.326,10.0.102.5,224.0.0.1,0,0,OTHER,0,0,ae001094,2026-04-11T17:05:23.344512
262.906,10.0.103.7,224.0.0.1,0,0,OTHER,0,0,048c1c86,2026-04-11T17:05:23.922669
262.997,10.0.105.12,224.0.0.1,0,0,OTHER,0,0,18b54e13,2026-04-11T17:05:24.016502
263.034,10.0.105.12,224.0.0.1,0,0,OTHER,0,0,18b54e13,2026-04-11T17:05:24.050716
263.529,10.0.100.1,224.0.0.1,0,0,OTHER,0,0,977782c3,2026-04-11T17:05:24.546008
263.543,10.0.100.1,224.0.0.1,0,0,OTHER,1,0,977782c3,2026-04-11T17:05:24.559449
263.704,10.0.107.15,224.0.0.1,0,0,OTHER,0,0,383717dc,2026-04-11T17:05:24.722039
263.714,10.0.107.15,224.0.0.1,0,0,OTHER,0,0,383717dc,2026-04-11T17:05:24.731681
263.857,10.0.107.16,224.0.0.1,0,0,OTHER,0,0,18879e6e,2026-04-11T17:05:24.875990
263.884,10.0.107.16,224.0.0.1,0,0,OTHER,0,0,18879e6e,2026-04-11T17:05:24.903275
263.949,10.0.106.13,224.0.0.1,0,0,OTHER,0,0,8ffedff3,2026-04-11T17:05:24.967008
263.976,10.0.106.13,224.0.0.1,0,0,OTHER,0,0,8ffedff3,2026-04-11T17:05:24.996398
264.055,10.0.100.2,224.0.0.1,0,0,OTHER,0,0,0b7abfe3,2026-04-11T17:05:25.078020
264.097,10.0.100.2,224.0.0.1,0,0,OTHER,0,0,0b7abfe3,2026-04-11T17:05:25.114957
264.224,10.0.105.11,224.0.0.1,0,0,OTHER,0,0,f92bb1e0,2026-04-11T17:05:25.242942
264.235,10.0.105.11,224.0.0.1,0,0,OTHER,0,0,f92bb1e0,2026-04-11T17:05:25.251985
264.39,10.0.101.3,224.0.0.1,0,0,OTHER,0,0,17099ba8,2026-04-11T17:05:25.407016
264.398,10.0.101.3,224.0.0.1,0,0,OTHER,0,0,17099ba8,2026-04-11T17:05:25.417943
264.641,10.0.102.6,224.0.0.1,0,0,OTHER,0,0,507baf03,2026-04-11T17:05:25.657501
265.057,10.0.101.4,224.0.0.1,0,0,OTHER,0,0,bde9398a,2026-04-11T17:05:26.074210
265.07,10.0.104.10,224.0.0.1,0,0,OTHER,0,0,8c3d781d,2026-04-11T17:05:26.089700
265.078,10.0.101.4,224.0.0.1,0,0,OTHER,0,0,bde9398a,2026-04-11T17:05:26.098068
265.092,10.0.104.10,224.0.0.1,0,0,OTHER,0,0,8c3d781d,2026-04-11T17:05:26.112037
